itemid,mean,dev_std,min,max,sparse
4413,0, 0, 0, 0, 1
4414,6.446701e-05, 3.59215e-05, 1.8680023e-05, 0.00013754753, 0.9993700024230676
4415,0, 0, 0, 0, 1
4416,0, 0, 0, 0, 1
4417,0.00011927368, 0.00012107061, 5.6568315e-06, 0.0007973303, 0.9845408286891204
4418,0, 0, 0, 0, 1
4419,2.8779134e-05, 9.953613e-06, 1.882552e-05, 3.8732745e-05, 0.9999030772958566
4420,0, 0, 0, 0, 1
4421,0, 0, 0, 0, 1
4422,0.00011078239, 0.0001186714, 1.4707896e-06, 0.0007139337, 0.9737339471771262
4423,0, 0, 0, 0, 1
4424,4.6417736e-05, 9.595457e-06, 3.7872625e-05, 5.7725854e-05, 0.999660770535498
4425,0, 0, 0, 0, 1
4426,0, 0, 0, 0, 1
4427,0, 0, 0, 0, 1
4428,0, 0, 0, 0, 1
4429,0, 0, 0, 0, 1
4430,9.8773795e-05, 0.00010478216, 7.864836e-06, 0.00058547664, 0.9917615701478071
4431,0, 0, 0, 0, 1
4432,5.198389e-05, 3.3406657e-05, 1.8424505e-05, 0.00013743535, 0.9990792343106373
4433,0.000106580395, 0.00010793591, 1.2732501e-05, 0.00074689335, 0.994233099103465
4434,6.908384e-05, 5.658756e-05, 1.3979369e-05, 0.00026659397, 0.9946207899200388
4435,3.2109678e-05, 1.8653376e-05, 1.891057e-05, 5.8489535e-05, 0.9998546159437849
4436,6.159897e-05, 4.838403e-05, 1.8338267e-05, 0.00017558681, 0.9992246183668524
4437,0, 0, 0, 0, 1
4438,6.17017e-05, 4.6227004e-05, 1.8410414e-05, 0.00021601513, 0.9981584686212746
4439,0, 0, 0, 0, 1
4440,0, 0, 0, 0, 1
4441,0, 0, 0, 0, 1
4442,0, 0, 0, 0, 1
4443,0.00011432714, 0.00012464919, 1.673427e-05, 0.0006854967, 0.9965592440029076
4444,0.0001858645, 0.000279026, 7.05671e-07, 0.0021166492, 0.9861400533074873
4445,0, 0, 0, 0, 1
4446,0, 0, 0, 0, 1
4447,0.00013940342, 0.000140164, 6.072649e-06, 0.000651806, 0.9908892658105161
4448,0, 0, 0, 0, 1
4449,0, 0, 0, 0, 1
4450,4.21745e-05, 2.6030371e-05, 1.7805682e-05, 9.762908e-05, 0.9990792343106373
4451,9.2329225e-05, 8.963605e-05, 1.6040642e-05, 0.000486144, 0.9981100072692028
4452,0, 0, 0, 0, 1
4453,0, 0, 0, 0, 1
4454,4.766901e-05, 3.5263325e-05, 1.8433122e-05, 0.0001570857, 0.9991761570147807
4455,3.487831e-05, 2.1978065e-05, 1.8493763e-05, 7.786083e-05, 0.999466925127211
4456,0, 0, 0, 0, 1
4457,7.6430486e-05, 9.050736e-05, 1.8316658e-05, 0.0003153054, 0.9993215410709959
4458,4.9089173e-05, 5.4291253e-05, 1.7709353e-05, 0.00021552622, 0.9986430821419917
4459,0, 0, 0, 0, 1
4460,0.00022347741, 0.00034536564, 4.6810652e-07, 0.002916543, 0.9792100799612309
4461,0, 0, 0, 0, 1
4462,6.212561e-05, 4.676405e-05, 1.7374738e-05, 0.000215641, 0.9987884661982069
4463,0.00011095104, 0.0001356222, 4.9172304e-06, 0.000876878, 0.9897261933607948
4464,2.8797156e-05, 9.875829e-06, 1.8921326e-05, 3.8672984e-05, 0.9999030772958566
4465,0, 0, 0, 0, 1
4466,9.93247e-05, 0.00010121994, 8.391243e-06, 0.00063246215, 0.9920523382602374
4467,0.00014833937, 0.00017882578, 1.16366355e-05, 0.0009971394, 0.9909861885146596
4468,0, 0, 0, 0, 1
4469,0.00014760208, 0.00016309398, 6.072247e-06, 0.00085493235, 0.9887085049672886
4470,0, 0, 0, 0, 1
4471,0, 0, 0, 0, 1
4472,0, 0, 0, 0, 1
4473,7.88833e-05, 5.790293e-05, 1.6174134e-05, 0.00027471047, 0.9981100072692028
4474,2.5257928e-05, 9.279486e-06, 1.8482617e-05, 3.8407532e-05, 0.9997092318875697
4475,8.969217e-05, 8.9640955e-05, 1.6255037e-05, 0.00038983003, 0.9974800096922705
4476,7.9231766e-05, 7.788357e-05, 1.0612775e-05, 0.00056882837, 0.9886115822631452
4477,1.8674746e-05, 0.0, 1.8674746e-05, 1.8674746e-05, 0.9999515386479283
4478,0, 0, 0, 0, 1
4479,0, 0, 0, 0, 1
4480,7.075414e-05, 6.0792696e-05, 1.0212214e-05, 0.00026018158, 0.9970923188756966
4481,0, 0, 0, 0, 1
4482,0.0001732281, 0.0002380868, 1.8144694e-07, 0.0017258079, 0.9763023988369276
4483,4.3981923e-05, 2.901671e-05, 1.7836639e-05, 9.576573e-05, 0.9997092318875697
4484,4.1539908e-05, 1.6501004e-05, 1.8899296e-05, 5.853916e-05, 0.999660770535498
4485,0, 0, 0, 0, 1
4486,0, 0, 0, 0, 1
4487,0, 0, 0, 0, 1
4488,0, 0, 0, 0, 1
4489,8.522963e-05, 8.818461e-05, 1.3322045e-05, 0.00044586114, 0.9966561667070511
4490,0, 0, 0, 0, 1
4491,0, 0, 0, 0, 1
4492,0.00014517992, 0.00015987996, 4.6401924e-06, 0.0011210872, 0.9856554397867701
4493,9.2716036e-05, 8.6913155e-05, 1.6132279e-05, 0.0004693759, 0.9945238672158954
4494,0, 0, 0, 0, 1
4495,1.8927058e-05, 0.0, 1.8927058e-05, 1.8927058e-05, 0.9999515386479283
4496,7.985156e-05, 6.648736e-05, 1.7902948e-05, 0.00023578391, 0.9987884661982069
4497,0, 0, 0, 0, 1
4498,4.3993212e-05, 2.7338434e-05, 1.861949e-05, 9.784592e-05, 0.999660770535498
4499,7.092053e-05, 6.805621e-05, 1.8773313e-05, 0.0002564475, 0.9990792343106373
4500,0, 0, 0, 0, 1
4501,0, 0, 0, 0, 1
4502,7.6617434e-05, 7.744059e-05, 1.7903607e-05, 0.000392706, 0.9984976980857766
4503,0, 0, 0, 0, 1
4504,0, 0, 0, 0, 1
4505,0, 0, 0, 0, 1
4506,9.773072e-05, 8.4475294e-05, 1.7393266e-05, 0.000333983, 0.9976253937484856
4507,5.3017808e-05, 4.74708e-05, 1.492114e-05, 0.00027540457, 0.9960746304821905
4508,0, 0, 0, 0, 1
4509,0, 0, 0, 0, 1
4510,9.900697e-05, 9.715312e-05, 8.583778e-06, 0.0006042121, 0.9922461836685244
4511,4.102611e-05, 2.166119e-05, 1.7394852e-05, 9.692829e-05, 0.9988369275502786
4512,0.00012159381, 0.00013320886, 8.608437e-06, 0.0007218657, 0.9887085049672886
4513,7.834591e-05, 8.045542e-05, 1.3963133e-05, 0.0004115655, 0.9965107826508359
4514,0.00019150678, 0.0002535672, 1.9232104e-06, 0.0013712787, 0.984976980857766
4515,5.1384453e-05, 2.9461571e-05, 1.8564793e-05, 9.736046e-05, 0.9997092318875697
4516,3.8579463e-05, 0.0, 3.8579463e-05, 3.8579463e-05, 0.9999515386479283
4517,0, 0, 0, 0, 1
4518,1.8882542e-05, 0.0, 1.8882542e-05, 1.8882542e-05, 0.9999515386479283
4519,0, 0, 0, 0, 1
4520,0, 0, 0, 0, 1
4521,2.8522605e-05, 1.3929866e-05, 1.8554383e-05, 5.8043443e-05, 0.9996123091834263
4522,0, 0, 0, 0, 1
4523,0.0001633538, 0.000262289, 2.8351056e-07, 0.003134914, 0.9687424279137388
4524,0, 0, 0, 0, 1
4525,0, 0, 0, 0, 1
4526,0.00063743413, 0.000682516, 1.3197931e-05, 0.002363581, 0.9947661739762539
4527,0, 0, 0, 0, 1
4528,6.223144e-05, 4.759643e-05, 1.6221878e-05, 0.00021418372, 0.9985461594378483
4529,0, 0, 0, 0, 1
4530,0, 0, 0, 0, 1
4531,4.961783e-05, 3.878137e-05, 1.8097007e-05, 0.00019513315, 0.9982069299733463
4532,0, 0, 0, 0, 1
4533,0, 0, 0, 0, 1
4534,0, 0, 0, 0, 1
4535,0, 0, 0, 0, 1
4536,0, 0, 0, 0, 1
4537,0, 0, 0, 0, 1
4538,0, 0, 0, 0, 1
4539,0, 0, 0, 0, 1
4540,8.603976e-05, 7.1421135e-05, 1.5947713e-05, 0.00034821688, 0.9957838623697601
4541,7.026232e-05, 5.7742953e-05, 1.8342756e-05, 0.0002556616, 0.9984492367337049
4542,0.00010410153, 0.0001106216, 7.0385454e-06, 0.0005228842, 0.9922946450205961
4543,0.0001858196, 0.00028009203, 4.3818345e-06, 0.0021623813, 0.9795977707778047
4544,0, 0, 0, 0, 1
4545,4.853341e-05, 9.896057e-06, 3.863735e-05, 5.8429465e-05, 0.9999030772958566
4546,0, 0, 0, 0, 1
4547,0.00010479179, 6.342709e-05, 1.6236749e-05, 0.00021330056, 0.9980130845650593
4548,1.8827284e-05, 2.6937414e-08, 1.8800347e-05, 1.8854222e-05, 0.9999030772958566
4549,0.00013346961, 0.00018929265, 1.3813004e-05, 0.0012346911, 0.9947177126241822
4550,8.7174594e-05, 9.189198e-05, 1.8815494e-05, 0.00029603572, 0.999466925127211
4551,6.8309826e-05, 5.9126967e-05, 1.2380732e-05, 0.0002984398, 0.9970923188756966
4552,9.374994e-05, 6.931211e-05, 1.8666713e-05, 0.00023560112, 0.9995153864792827
4553,4.8673737e-05, 4.360568e-05, 1.6772226e-05, 0.00021633571, 0.9981584686212746
4554,0, 0, 0, 0, 1
4555,0, 0, 0, 0, 1
4556,0, 0, 0, 0, 1
4557,0, 0, 0, 0, 1
4558,5.6607314e-05, 3.6488233e-05, 1.8060686e-05, 0.00013731394, 0.9988853889023503
4559,0, 0, 0, 0, 1
4560,0, 0, 0, 0, 1
4561,0, 0, 0, 0, 1
4562,0, 0, 0, 0, 1
4563,0, 0, 0, 0, 1
4564,2.5409498e-05, 9.3668405e-06, 1.8763025e-05, 3.8656184e-05, 0.9998546159437849
4565,6.305827e-05, 5.652297e-05, 1.8680223e-05, 0.00019658073, 0.9996123091834263
4566,0.00019709783, 0.00022724159, 1.2836694e-05, 0.0008440438, 0.9967530894111946
4567,0, 0, 0, 0, 1
4568,6.603152e-05, 4.958786e-05, 1.1771411e-05, 0.00022959712, 0.9984976980857766
4569,0.00012447478, 0.00015526268, 5.983482e-06, 0.0005125717, 0.9978192391567725
4570,6.795752e-05, 5.01931e-05, 1.6896582e-05, 0.00017573257, 0.9990307729585656
4571,0, 0, 0, 0, 1
4572,0, 0, 0, 0, 1
4573,0, 0, 0, 0, 1
4574,9.7900745e-05, 0.00010483182, 1.7355127e-05, 0.0004141404, 0.9980130845650593
4575,0, 0, 0, 0, 1
4576,0, 0, 0, 0, 1
4577,0, 0, 0, 0, 1
4578,5.688133e-05, 4.5931894e-05, 1.4589676e-05, 0.0002097184, 0.992827719893385
4579,0, 0, 0, 0, 1
4580,6.208086e-05, 5.6180103e-05, 1.7735782e-05, 0.00025381075, 0.9983038526774897
4581,6.236066e-05, 2.3075916e-05, 3.866434e-05, 9.798446e-05, 0.9997576932396414
4582,0, 0, 0, 0, 1
4583,0, 0, 0, 0, 1
4584,6.68174e-05, 7.255939e-05, 1.7987992e-05, 0.00029414776, 0.9987400048461352
4585,3.869689e-05, 1.979986e-05, 1.889703e-05, 5.849675e-05, 0.9999030772958566
4586,0, 0, 0, 0, 1
4587,0, 0, 0, 0, 1
4588,0, 0, 0, 0, 1
4589,0, 0, 0, 0, 1
4590,1.88762e-05, 0.0, 1.88762e-05, 1.88762e-05, 0.9999515386479283
4591,0, 0, 0, 0, 1
4592,0, 0, 0, 0, 1
4593,0, 0, 0, 0, 1
4594,0.00011952384, 0.00012168955, 1.3918007e-05, 0.0006402112, 0.9960261691301188
4595,0, 0, 0, 0, 1
4596,0, 0, 0, 0, 1
4597,0, 0, 0, 0, 1
4598,0, 0, 0, 0, 1
4599,0, 0, 0, 0, 1
4600,0.00014593938, 0.00017185621, 6.970789e-07, 0.0011305022, 0.9878846619820693
4601,2.6089414e-05, 9.533254e-06, 1.8872397e-05, 3.870946e-05, 0.999466925127211
4602,0, 0, 0, 0, 1
4603,0.00021551627, 0.0002642402, 7.6736416e-07, 0.0012931605, 0.9779500848073661
4604,0, 0, 0, 0, 1
4605,7.6205695e-05, 5.007571e-05, 1.2509111e-05, 0.00021287889, 0.9958323237218318
4606,0, 0, 0, 0, 1
4607,3.203209e-05, 9.270581e-06, 1.8921586e-05, 3.862641e-05, 0.9998546159437849
4608,0, 0, 0, 0, 1
4609,3.8128626e-05, 2.278284e-05, 1.825967e-05, 9.704294e-05, 0.999127695662709
4610,0, 0, 0, 0, 1
4611,1.8923683e-05, 0.0, 1.8923683e-05, 1.8923683e-05, 0.9999515386479283
4612,0, 0, 0, 0, 1
4613,0, 0, 0, 0, 1
4614,0, 0, 0, 0, 1
4615,0.00010442463, 0.000113338734, 1.368088e-05, 0.0006532742, 0.9939423309910347
4616,0, 0, 0, 0, 1
4617,0, 0, 0, 0, 1
4618,6.199959e-05, 4.9254333e-05, 1.781056e-05, 0.00015521384, 0.9993215410709959
4619,0, 0, 0, 0, 1
4620,0, 0, 0, 0, 1
4621,0, 0, 0, 0, 1
4622,7.207405e-05, 7.153506e-05, 1.721308e-05, 0.00031355215, 0.9972377029319118
4623,0, 0, 0, 0, 1
4624,0, 0, 0, 0, 1
4625,7.752931e-05, 7.137296e-05, 1.5991738e-05, 0.00039033458, 0.9981584686212746
4626,5.1129493e-05, 3.1301806e-05, 1.8487524e-05, 0.00011750739, 0.9993215410709959
4627,0, 0, 0, 0, 1
4628,0, 0, 0, 0, 1
4629,0, 0, 0, 0, 1
4630,0, 0, 0, 0, 1
4631,0, 0, 0, 0, 1
4632,0.0001739035, 0.0001900731, 1.9384313e-06, 0.000972623, 0.9935546401744608
4633,3.4389894e-05, 1.7282853e-05, 1.7927709e-05, 7.695933e-05, 0.9992246183668524
4634,0, 0, 0, 0, 1
4635,0, 0, 0, 0, 1
4636,0, 0, 0, 0, 1
4637,0, 0, 0, 0, 1
4638,0, 0, 0, 0, 1
4639,0, 0, 0, 0, 1
4640,4.710372e-05, 3.824803e-05, 1.7572716e-05, 0.0002366903, 0.9983523140295614
4641,0, 0, 0, 0, 1
4642,0.000157703, 0.0001782789, 1.13049755e-05, 0.0009436083, 0.9891931184880058
4643,0, 0, 0, 0, 1
4644,0, 0, 0, 0, 1
4645,0, 0, 0, 0, 1
4646,0, 0, 0, 0, 1
4647,1.8801535e-05, 0.0, 1.8801535e-05, 1.8801535e-05, 0.9999515386479283
4648,0, 0, 0, 0, 1
4649,3.695055e-05, 2.4055505e-05, 1.851805e-05, 9.812896e-05, 0.9993215410709959
4650,0, 0, 0, 0, 1
4651,0, 0, 0, 0, 1
4652,2.863472e-05, 9.877178e-06, 1.8757542e-05, 3.85119e-05, 0.9999030772958566
4653,0.00011176364, 0.00012916302, 1.5511912e-05, 0.00079858943, 0.9970923188756966
4654,0, 0, 0, 0, 1
4655,0, 0, 0, 0, 1
4656,4.648794e-05, 2.9626983e-05, 1.877511e-05, 9.795365e-05, 0.9997576932396414
4657,8.4456675e-05, 5.585739e-05, 1.7458797e-05, 0.00027204343, 0.9978677005088442
4658,6.173461e-05, 7.662352e-05, 1.3989817e-05, 0.00060890254, 0.9947661739762539
4659,0, 0, 0, 0, 1
4660,0, 0, 0, 0, 1
4661,0, 0, 0, 0, 1
4662,0, 0, 0, 0, 1
4663,9.01226e-05, 0.00010808433, 1.7048915e-05, 0.0004473304, 0.9980130845650593
4664,0, 0, 0, 0, 1
4665,0, 0, 0, 0, 1
4666,0, 0, 0, 0, 1
4667,0, 0, 0, 0, 1
4668,0, 0, 0, 0, 1
4669,0, 0, 0, 0, 1
4670,4.260157e-05, 2.3066488e-05, 1.8882136e-05, 7.81938e-05, 0.9997576932396414
4671,0, 0, 0, 0, 1
4672,0.00023069617, 0.0003307852, 8.336202e-08, 0.0036350775, 0.9745577901623456
4673,1.875319e-05, 0.0, 1.875319e-05, 1.875319e-05, 0.9999515386479283
4674,5.7173744e-05, 3.7787093e-05, 1.787712e-05, 0.00015530289, 0.9985461594378483
4675,0.00011135034, 0.00015152589, 1.5156563e-05, 0.00082139164, 0.9973830869881269
4676,0, 0, 0, 0, 1
4677,0, 0, 0, 0, 1
4678,0, 0, 0, 0, 1
4679,2.613101e-05, 9.682341e-06, 1.7724811e-05, 3.8549206e-05, 0.9995153864792827
4680,6.882737e-05, 4.7324313e-05, 1.8687793e-05, 0.00015532356, 0.9997576932396414
4681,0, 0, 0, 0, 1
4682,0, 0, 0, 0, 1
4683,0.00012207805, 0.000113355905, 6.7104124e-06, 0.0006147688, 0.9895808093045796
4684,0, 0, 0, 0, 1
4685,0, 0, 0, 0, 1
4686,0, 0, 0, 0, 1
4687,5.756681e-05, 5.466652e-05, 1.7677337e-05, 0.00021533355, 0.998933850254422
4688,5.6859393e-05, 3.2850076e-05, 1.8355146e-05, 0.00013693231, 0.9991761570147807
4689,5.2785486e-05, 4.3220472e-05, 1.7821936e-05, 0.00015588239, 0.9995638478313545
4690,0, 0, 0, 0, 1
4691,0, 0, 0, 0, 1
4692,0.00012781988, 0.00016343506, 2.0472278e-06, 0.0009778494, 0.9831354494790404
4693,0.00039623756, 0.0002969208, 1.3105871e-05, 0.0010016642, 0.9966077053549794
4694,4.858814e-05, 2.9680814e-05, 1.8907325e-05, 7.826895e-05, 0.9999030772958566
4695,0.00013734048, 0.00017009552, 8.7039525e-06, 0.00089018175, 0.9856554397867701
4696,8.5054446e-05, 8.103939e-05, 1.6086668e-05, 0.0003887652, 0.9967046280591229
4697,0, 0, 0, 0, 1
4698,0, 0, 0, 0, 1
4699,0, 0, 0, 0, 1
4700,0, 0, 0, 0, 1
4701,0, 0, 0, 0, 1
4702,0, 0, 0, 0, 1
4703,0, 0, 0, 0, 1
4704,9.0461e-05, 8.792734e-05, 1.679942e-05, 0.00054911803, 0.9970923188756966
4705,2.8803452e-05, 9.908715e-06, 1.889084e-05, 3.8716506e-05, 0.9997092318875697
4706,0, 0, 0, 0, 1
4707,0.0005824771, 0.0005183434, 1.181595e-05, 0.0019470706, 0.9959777077780471
4708,0, 0, 0, 0, 1
4709,0, 0, 0, 0, 1
4710,0.00016316016, 0.00022603107, 8.380196e-06, 0.0017672811, 0.9848800581536225
4711,0, 0, 0, 0, 1
4712,0, 0, 0, 0, 1
4713,0, 0, 0, 0, 1
4714,0, 0, 0, 0, 1
4715,0, 0, 0, 0, 1
4716,9.2695154e-05, 0.00010148485, 1.0034648e-05, 0.0006427339, 0.9912769566270899
4717,0, 0, 0, 0, 1
4718,0.00013501152, 0.00015430049, 5.345314e-06, 0.0009359871, 0.9883208141507148
4719,0, 0, 0, 0, 1
4720,0.00012421138, 0.00014084713, 1.2552969e-06, 0.0009490331, 0.9738308698812697
4721,0, 0, 0, 0, 1
4722,3.693561e-05, 2.2176577e-05, 1.7428574e-05, 0.000116125426, 0.9988369275502786
4723,0, 0, 0, 0, 1
4724,3.352069e-05, 1.640349e-05, 1.8659504e-05, 5.8208327e-05, 0.9998061545917131
4725,3.5147597e-05, 1.3477669e-05, 1.8699477e-05, 5.7983238e-05, 0.9997092318875697
4726,0, 0, 0, 0, 1
4727,0, 0, 0, 0, 1
4728,0, 0, 0, 0, 1
4729,0, 0, 0, 0, 1
4730,0, 0, 0, 0, 1
4731,7.3191804e-05, 5.00645e-05, 1.794018e-05, 0.0002539811, 0.9986430821419917
4732,0, 0, 0, 0, 1
4733,0, 0, 0, 0, 1
4734,7.836925e-05, 6.779189e-05, 1.31291545e-05, 0.00029505268, 0.9952992488490429
4735,0, 0, 0, 0, 1
4736,0, 0, 0, 0, 1
4737,9.434036e-05, 6.843069e-05, 1.8355106e-05, 0.00021648967, 0.9994184637751393
4738,1.8929954e-05, 2.010125e-09, 1.8928547e-05, 1.8933426e-05, 0.9998061545917131
4739,1.8767318e-05, 5.0563358e-08, 1.8716755e-05, 1.8817882e-05, 0.9999030772958566
4740,0, 0, 0, 0, 1
4741,0, 0, 0, 0, 1
4742,0, 0, 0, 0, 1
4743,0.0002481017, 0.00042152146, 1.9815903e-07, 0.003960548, 0.9512963411679186
4744,0, 0, 0, 0, 1
4745,0.0001330542, 0.00017144992, 4.5600455e-06, 0.0010573837, 0.9792100799612309
4746,0, 0, 0, 0, 1
4747,6.608789e-05, 5.55925e-05, 1.6268106e-05, 0.00027478224, 0.9951538647928277
4748,0, 0, 0, 0, 1
4749,0, 0, 0, 0, 1
4750,0, 0, 0, 0, 1
4751,0, 0, 0, 0, 1
4752,5.1419072e-05, 2.7257944e-05, 1.8238374e-05, 9.7799304e-05, 0.9997092318875697
4753,0, 0, 0, 0, 1
4754,0, 0, 0, 0, 1
4755,0, 0, 0, 0, 1
4756,4.0753053e-05, 3.318085e-05, 1.8258885e-05, 0.00011652091, 0.9996123091834263
4757,6.124321e-05, 3.9698032e-05, 1.8087178e-05, 0.00017676516, 0.9988369275502786
4758,0, 0, 0, 0, 1
4759,0, 0, 0, 0, 1
4760,7.829288e-05, 8.398273e-05, 1.8905299e-05, 0.0001970624, 0.9998546159437849
4761,4.170483e-05, 2.8776247e-05, 1.875789e-05, 9.757904e-05, 0.9997092318875697
4762,0, 0, 0, 0, 1
4763,2.4580151e-05, 8.95454e-06, 1.8912595e-05, 3.874137e-05, 0.999660770535498
4764,0, 0, 0, 0, 1
4765,0.00012894068, 0.00016157921, 2.585895e-06, 0.0012550175, 0.9834262175914708
4766,0, 0, 0, 0, 1
4767,0, 0, 0, 0, 1
4768,0.00011161913, 0.00011738105, 1.2769175e-05, 0.00055847864, 0.9936515628786043
4769,0, 0, 0, 0, 1
4770,0, 0, 0, 0, 1
4771,6.68016e-05, 4.6130877e-05, 1.722867e-05, 0.00017497878, 0.9989823116064939
4772,2.6536476e-05, 1.3081417e-05, 1.8368037e-05, 5.7839094e-05, 0.9995153864792827
4773,0, 0, 0, 0, 1
4774,0.00017014905, 0.00022333999, 9.0028016e-07, 0.0013148508, 0.9798400775381633
4775,0, 0, 0, 0, 1
4776,1.8894118e-05, 0.0, 1.8894118e-05, 1.8894118e-05, 0.9999515386479283
4777,7.60951e-05, 8.066069e-05, 1.5324706e-05, 0.00036969504, 0.9952023261448995
4778,0, 0, 0, 0, 1
4779,0.00010909663, 0.00010371262, 1.7581684e-05, 0.000452927, 0.9974800096922705
4780,0, 0, 0, 0, 1
4781,5.8401343e-05, 0.0, 5.8401343e-05, 5.8401343e-05, 0.9999515386479283
4782,0, 0, 0, 0, 1
4783,0, 0, 0, 0, 1
4784,0, 0, 0, 0, 1
4785,0, 0, 0, 0, 1
4786,0, 0, 0, 0, 1
4787,0, 0, 0, 0, 1
4788,0, 0, 0, 0, 1
4789,0, 0, 0, 0, 1
4790,0, 0, 0, 0, 1
4791,3.463556e-05, 2.4719942e-05, 1.8705377e-05, 9.794382e-05, 0.9995153864792827
4792,0, 0, 0, 0, 1
4793,0, 0, 0, 0, 1
4794,9.177024e-05, 8.385528e-05, 1.7486356e-05, 0.00035025313, 0.9975284710443422
4795,0.00023637888, 0.0003451432, 7.54479e-08, 0.0017903468, 0.9839592924642597
4796,2.8737928e-05, 9.827889e-06, 1.891004e-05, 3.8565817e-05, 0.9999030772958566
4797,0, 0, 0, 0, 1
4798,0, 0, 0, 0, 1
4799,8.2665516e-05, 7.730161e-05, 1.2917718e-05, 0.0004887032, 0.991422340683305
4800,0.0002195478, 0.00033180128, 9.728567e-07, 0.0027557833, 0.9780954688635813
4801,4.3002412e-05, 1.9798064e-05, 1.7879069e-05, 7.69799e-05, 0.9994184637751393
4802,5.252873e-05, 3.5180383e-05, 1.5715677e-05, 0.00013748584, 0.9980130845650593
4803,0, 0, 0, 0, 1
4804,7.640929e-05, 7.580798e-05, 1.5184601e-05, 0.00040707286, 0.9980615459171311
4805,0, 0, 0, 0, 1
4806,0.000102536294, 6.9203175e-05, 1.8038341e-05, 0.00029444016, 0.999127695662709
4807,9.990678e-05, 8.92674e-05, 1.7529086e-05, 0.00040985376, 0.9980130845650593
4808,7.534777e-05, 6.7143184e-05, 1.50686055e-05, 0.00027539843, 0.996850012115338
4809,0.00013038005, 0.00014513495, 7.7160973e-07, 0.0010049741, 0.9896292706566513
4810,4.940966e-05, 4.1335334e-05, 1.787319e-05, 0.00015457427, 0.9991761570147807
4811,2.8786033e-05, 9.9363115e-06, 1.8849722e-05, 3.8722344e-05, 0.9999030772958566
4812,0.00013777091, 0.00014913501, 7.5500393e-06, 0.0011324715, 0.9811969953961716
4813,4.5081742e-05, 4.0093924e-05, 1.7307804e-05, 0.0002143273, 0.9984976980857766
4814,8.1617734e-05, 9.480211e-05, 1.4685164e-05, 0.0004078234, 0.9967046280591229
4815,0, 0, 0, 0, 1
4816,0, 0, 0, 0, 1
4817,0, 0, 0, 0, 1
4818,6.4516e-05, 6.0909497e-05, 1.6219821e-05, 0.00027281832, 0.9965107826508359
4819,0, 0, 0, 0, 1
4820,0, 0, 0, 0, 1
4821,0, 0, 0, 0, 1
4822,3.824993e-05, 3.0458368e-05, 1.8488932e-05, 9.722358e-05, 0.9997576932396414
4823,0, 0, 0, 0, 1
4824,6.0572223e-05, 5.0625466e-05, 1.7644385e-05, 0.00021510164, 0.9988853889023503
4825,3.125615e-05, 1.6953823e-05, 1.8861176e-05, 5.846828e-05, 0.9996123091834263
4826,0.00014679994, 0.00018811483, 7.508622e-07, 0.0012039291, 0.9777562393990792
4827,0, 0, 0, 0, 1
4828,4.3467884e-05, 1.6341311e-05, 1.879185e-05, 5.851771e-05, 0.9998061545917131
4829,1.8897856e-05, 0.0, 1.8897856e-05, 1.8897856e-05, 0.9999515386479283
4830,1.875319e-05, 0.0, 1.875319e-05, 1.875319e-05, 0.9999515386479283
4831,0, 0, 0, 0, 1
4832,9.806651e-05, 8.509947e-05, 1.001825e-05, 0.00036608655, 0.9963653985946208
4833,8.297503e-05, 8.581621e-05, 1.6546106e-05, 0.0005302419, 0.9973346256360552
4834,0.00012809932, 0.00013985811, 4.1264216e-06, 0.00096337363, 0.9871577417009935
4835,0, 0, 0, 0, 1
4836,0, 0, 0, 0, 1
4837,0, 0, 0, 0, 1
4838,0, 0, 0, 0, 1
4839,0.00015290269, 0.0001996644, 2.8450776e-07, 0.0017718647, 0.9733947177126242
4840,0.00013777825, 5.9445167e-05, 7.833308e-05, 0.00019722342, 0.9999030772958566
4841,0, 0, 0, 0, 1
4842,0, 0, 0, 0, 1
4843,0, 0, 0, 0, 1
4844,7.5517666e-05, 3.4586832e-05, 1.8704275e-05, 0.00011782356, 0.9992730797189242
4845,6.3985e-05, 4.8299215e-05, 1.8015684e-05, 0.00017669689, 0.9992730797189242
4846,0, 0, 0, 0, 1
4847,0, 0, 0, 0, 1
4848,0.00019575821, 0.00024740543, 1.5436784e-05, 0.00092193834, 0.9964138599466925
4849,0, 0, 0, 0, 1
4850,9.2761766e-05, 0.00010395428, 8.9635005e-06, 0.0006015445, 0.9927307971892416
4851,4.0913183e-05, 1.6472812e-05, 1.8724882e-05, 5.8410464e-05, 0.9991761570147807
4852,1.8866964e-05, 3.9707896e-08, 1.8824401e-05, 1.8919969e-05, 0.9998546159437849
4853,4.9535203e-05, 3.835637e-05, 1.7384002e-05, 0.00015648107, 0.9986915434940635
4854,9.296296e-05, 4.824197e-05, 1.8723029e-05, 0.00019692768, 0.9992246183668524
4855,0, 0, 0, 0, 1
4856,0, 0, 0, 0, 1
4857,7.1118644e-05, 7.613248e-05, 1.533109e-05, 0.0005512583, 0.9952507874969712
4858,9.9230274e-05, 9.724581e-05, 3.3376464e-06, 0.0004967505, 0.9918100314998789
4859,5.783766e-05, 4.5216315e-05, 1.8474308e-05, 0.00019664828, 0.998933850254422
4860,0, 0, 0, 0, 1
4861,0, 0, 0, 0, 1
4862,0, 0, 0, 0, 1
4863,5.8504236e-05, 0.0, 5.8504236e-05, 5.8504236e-05, 0.9999515386479283
4864,0, 0, 0, 0, 1
