itemid,mean,dev_std,min,max,sparse
41,9.327833e-05, 1.8624189e-05, 6.456157e-05, 0.00019068232, 0.9894354252483645
42,0.0001315247, 0.00021825476, 4.970833e-07, 0.0023700064, 0.9647201356917858
43,0.00010294551, 2.8944336e-05, 9.194879e-05, 0.00019268996, 0.9974315483401986
44,9.368325e-05, 4.636208e-08, 9.353099e-05, 9.382732e-05, 0.9978677005088442
45,0.00019207581, 0.0001861147, 7.319448e-05, 0.0010624352, 0.9909377271625879
46,0.00011270292, 7.6624885e-05, 1.35927485e-05, 0.0007632615, 0.9573540101768839
47,8.816691e-05, 4.198869e-06, 8.0981765e-05, 9.380248e-05, 0.9988369275502786
48,9.570881e-05, 5.639601e-05, 6.298003e-06, 0.00039542836, 0.9854131330264114
49,9.4092095e-05, 2.1864156e-05, 8.066495e-05, 0.00019290707, 0.998933850254422
50,0.00010710597, 5.500881e-05, 8.9136855e-05, 0.0004895328, 0.9968984734674098
51,0.00011776621, 9.503671e-05, 2.6128073e-05, 0.0013831618, 0.9723285679670463
52,0.0001169677, 6.208634e-05, 7.5573196e-05, 0.00039047157, 0.9968984734674098
53,0.0001006504, 3.0035604e-05, 8.1882994e-05, 0.0002867629, 0.9935546401744608
54,0.00010720848, 3.530897e-05, 8.626081e-05, 0.00019234148, 0.9968015507632663
55,0.00013217947, 0.00015013621, 9.711015e-06, 0.001593579, 0.9734431790646959
56,0.00033418654, 0.00075105333, 1.9439521e-07, 0.0093120625, 0.8787012357644778
57,0.00011887074, 9.622682e-05, 6.260013e-07, 0.0007370495, 0.9593409256118246
58,9.234524e-05, 1.9892348e-06, 8.541247e-05, 9.3685674e-05, 0.997722316452629
59,9.859583e-05, 5.024699e-05, 2.3180773e-06, 0.0005817721, 0.9767870123576448
60,0.00016426783, 0.00021054197, 1.4487296e-07, 0.0018912759, 0.9479525078749698
61,9.0699454e-05, 2.9677115e-06, 7.9513935e-05, 9.3870236e-05, 0.9964138599466925
62,0.00011846813, 4.2933672e-05, 9.237588e-05, 0.00019266017, 0.9979161618609159
63,0, 0, 0, 0, 1
64,9.2176386e-05, 2.0133855e-06, 8.350427e-05, 9.396033e-05, 0.9959292464259752
65,0.00015590036, 0.00018931706, 1.8125648e-06, 0.002559394, 0.9377271625878362
66,9.336269e-05, 7.708885e-07, 9.1370326e-05, 9.39123e-05, 0.998933850254422
67,0.00011860768, 9.902794e-05, 2.6158386e-07, 0.0011676196, 0.974993942330991
68,9.148075e-05, 2.2976108e-06, 8.437158e-05, 9.375155e-05, 0.9985461594378483
69,0.00012960142, 0.0001129953, 7.707202e-06, 0.0012086906, 0.9511509571117034
70,0.00016514816, 0.00017822444, 1.3065812e-05, 0.0016987583, 0.9757208626120669
71,0.00011201778, 7.939562e-05, 1.4040213e-05, 0.00083608786, 0.9749454809789193
72,9.252092e-05, 1.6637844e-06, 8.773334e-05, 9.4050985e-05, 0.9961715531863339
73,0.00022852943, 0.00037452762, 3.2628127e-06, 0.00422208, 0.9470317421856069
74,9.593476e-05, 1.6856548e-05, 8.7991335e-05, 0.00018554216, 0.9972861642839835
75,0.0001362454, 0.000156347, 1.5557692e-06, 0.0031825823, 0.9187303125757209
76,0.0001022794, 5.361453e-05, 6.9032365e-05, 0.000585958, 0.9887085049672886
77,9.300859e-05, 1.7290919e-05, 7.085829e-05, 0.00018810794, 0.9951538647928277
78,9.8025106e-05, 5.2326905e-05, 8.464451e-06, 0.00040202876, 0.9781923915677248
79,9.214271e-05, 2.1981089e-06, 8.234537e-05, 9.3522234e-05, 0.996850012115338
80,0.00024928595, 0.0005187995, 1.4502791e-07, 0.010667025, 0.8487036588320814
81,9.746772e-05, 3.541037e-05, 6.242404e-05, 0.00028722265, 0.9954930942573298
82,0.00010055144, 5.6400524e-05, 2.204094e-06, 0.00055785675, 0.9823600678458929
83,0.00014794606, 0.00011709585, 8.2192986e-05, 0.00078029995, 0.9945238672158954
84,0.00012223462, 0.00010337483, 2.958554e-05, 0.001237131, 0.9635570632420645
85,0.00019958135, 0.00011297155, 2.4636114e-05, 0.0004938457, 0.9959777077780471
86,8.8086716e-05, 4.6474106e-06, 7.67893e-05, 9.3914445e-05, 0.9960261691301188
87,9.340605e-05, 5.2951816e-07, 9.2546514e-05, 9.401369e-05, 0.9997576932396414
88,0.0001178667, 8.7653236e-05, 8.319591e-06, 0.0008607171, 0.9759631693724254
89,0.00011846801, 9.439664e-05, 2.7954018e-06, 0.001260709, 0.9621516840319845
90,0.00010123352, 3.879144e-05, 5.496332e-05, 0.00038620786, 0.9774170099345771
91,9.2386676e-05, 2.2855153e-05, 6.172445e-05, 0.00028262116, 0.9873515871092804
92,0.00018666414, 0.00024150757, 2.4418896e-06, 0.002412849, 0.952265568209353
93,0.00011861719, 0.0001020034, 1.0659585e-06, 0.0007290102, 0.9832323721831839
94,0.000102055674, 3.460659e-05, 8.2132145e-05, 0.00029026403, 0.9970438575236249
95,0.00012178303, 0.00010752477, 3.684961e-05, 0.0010683746, 0.9838139084080446
96,0.00011439905, 7.194352e-05, 2.2023474e-05, 0.0007573833, 0.9649139811000726
97,0.00010236963, 2.9500787e-05, 8.206309e-05, 0.00019069496, 0.9983523140295614
98,8.989181e-05, 3.9306783e-06, 8.040801e-05, 9.406935e-05, 0.998255391325418
99,0.00010601328, 5.7721427e-05, 4.2013995e-05, 0.00042122195, 0.9879331233341411
100,0.00018194162, 0.0001717271, 4.182617e-07, 0.0011794018, 0.966949357887085
101,8.9032816e-05, 1.3512521e-05, 7.188722e-05, 0.00017886766, 0.9974800096922705
102,0.00010445849, 5.4824406e-05, 1.3679701e-05, 0.0004631121, 0.980421613763024
103,0.00015085921, 0.00016702713, 1.2843599e-08, 0.0014996224, 0.9465955900169615
104,0.00014378902, 0.00016603094, 5.293758e-05, 0.0010214878, 0.9881269687424279
105,0.00017502837, 0.00018043576, 4.8659836e-05, 0.0013603161, 0.9869154349406348
106,0.00010393996, 5.911881e-05, 1.2439488e-05, 0.00038890858, 0.9923431063726678
107,9.6562406e-05, 2.0059024e-05, 8.540071e-05, 0.00019138942, 0.997722316452629
108,0.00011878959, 0.0001179642, 2.214132e-06, 0.001919697, 0.9476617397625394
109,0.000101517806, 3.6335976e-05, 7.505015e-05, 0.00029117905, 0.9942815604555367
110,0.00014851095, 0.00014415062, 5.6069443e-06, 0.0010728863, 0.9808093045795978
111,9.377578e-05, 1.1331721e-05, 8.37856e-05, 0.00018674076, 0.9966077053549794
112,0.00010112249, 3.6277816e-05, 6.239695e-05, 0.0002887566, 0.9875454325175672
113,9.2612376e-05, 1.1291486e-06, 8.95888e-05, 9.374697e-05, 0.9994184637751393
114,9.2103575e-05, 4.2455824e-05, 1.0472567e-05, 0.0002773037, 0.9905984976980857
115,0.000114116054, 9.638708e-05, 7.460177e-05, 0.0008502445, 0.9882238914465714
116,9.256496e-05, 1.3363247e-06, 8.9020934e-05, 9.39873e-05, 0.9993700024230676
117,0.00017546641, 0.00023420482, 6.672409e-07, 0.002836761, 0.9446571359340925
118,9.2189766e-05, 2.2312247e-06, 8.429677e-05, 9.401411e-05, 0.9946207899200388
119,9.164825e-05, 2.5650352e-06, 8.139394e-05, 9.38579e-05, 0.9972377029319118
120,9.910424e-05, 5.4424774e-05, 1.5393665e-05, 0.0006451965, 0.9622970680881997
121,0.00010146867, 5.3806994e-05, 3.4735574e-05, 0.0005800103, 0.9801793070026654
122,9.0320515e-05, 3.5725156e-05, 1.8722549e-05, 0.00028869277, 0.985849285195057
123,0.00021953238, 0.0003512137, 4.4644463e-07, 0.003451594, 0.9252725951054035
124,0.000102487844, 4.659173e-05, 5.0523813e-05, 0.00045865192, 0.9739762539374849
125,0.00021610876, 0.00035647, 5.494316e-08, 0.0055530015, 0.9303125757208626
126,9.80498e-05, 4.4962413e-05, 3.0359555e-05, 0.0004853023, 0.9753816331475648
127,0.00010168209, 3.0142644e-05, 8.582035e-05, 0.00019290457, 0.9975769323964139
128,0.000102084035, 4.8651167e-05, 6.9467635e-05, 0.000484497, 0.990743881754301
129,9.670382e-05, 3.1087744e-05, 8.220874e-05, 0.00027328535, 0.9979646232129876
130,0, 0, 0, 0, 1
131,0.00021492214, 0.00023364612, 5.9899063e-05, 0.0015283765, 0.9887085049672886
132,9.022726e-05, 2.678053e-06, 8.462698e-05, 9.375318e-05, 0.9990792343106373
133,0.00011921917, 6.400277e-05, 7.682807e-05, 0.000378808, 0.9965107826508359
134,0.00013409894, 0.00016537415, 1.3841637e-06, 0.0024719033, 0.9577417009934577
135,9.8967175e-05, 3.0770443e-05, 7.769499e-05, 0.00028101605, 0.9937484855827478
136,9.3637565e-05, 4.911071e-07, 9.152749e-05, 9.38096e-05, 0.9984007753816332
137,0.00010111926, 3.812411e-05, 5.7861962e-05, 0.00028519038, 0.9943784831596801
138,9.110875e-05, 2.9143175e-05, 4.516731e-05, 0.000275829, 0.9874485098134238
139,0.00013745729, 9.9681296e-05, 6.0716542e-05, 0.0005595694, 0.9863338987157741
140,0, 0, 0, 0, 1
141,0.00012296437, 6.538649e-05, 8.995856e-05, 0.00038976228, 0.9974315483401986
142,9.088012e-05, 2.1438844e-05, 6.3480584e-05, 0.0002596921, 0.9909377271625879
143,0.00019627078, 0.0001858016, 6.152178e-05, 0.0010267291, 0.988805427671432
144,0.0001029533, 4.7615813e-05, 4.1708885e-05, 0.0005091479, 0.9837169857039011
145,9.3934934e-05, 2.1010572e-05, 6.5697925e-05, 0.00019229694, 0.9898715774170099
146,0.00010306312, 4.8904938e-05, 6.637224e-05, 0.00048566115, 0.9851708262660528
147,0.00012421567, 0.00011914054, 3.5028297e-06, 0.0012382222, 0.9451417494548098
148,0.000111102185, 8.858663e-05, 1.910985e-05, 0.0010599318, 0.9701962684758905
149,0.00025016256, 0.00049847696, 2.008693e-06, 0.0058607124, 0.9531378725466441
150,9.386723e-05, 5.442007e-08, 9.371599e-05, 9.3920375e-05, 0.998933850254422
151,0.00010893541, 6.310556e-05, 4.340945e-05, 0.0005730069, 0.9809062272837412
152,0.00010161435, 4.278107e-05, 5.1148338e-05, 0.00035003963, 0.9743154834019869
153,0.000111666996, 8.378533e-05, 5.8924466e-06, 0.0007870534, 0.9836200629997577
154,0, 0, 0, 0, 1
155,9.206639e-05, 2.1547082e-06, 8.6245454e-05, 9.392234e-05, 0.9987400048461352
156,0.00012328492, 0.00010880091, 9.0939575e-06, 0.00081361027, 0.9840077538163314
157,0.00015743975, 0.00012351407, 4.7099296e-05, 0.00073591014, 0.9893869638962927
158,9.418436e-05, 1.743233e-05, 8.550967e-05, 0.00019242674, 0.9969469348194815
159,0.00014393624, 0.0002148038, 1.1361071e-07, 0.0031140386, 0.9289556578628544
160,0.000107161104, 8.132967e-05, 2.0216382e-06, 0.0007588337, 0.9542524836442937
161,0.00012659798, 0.000104931714, 1.5832775e-06, 0.0010649887, 0.9518294160407076
162,9.64904e-05, 6.0159797e-05, 3.0476842e-05, 0.00056626374, 0.9854131330264114
163,0.00016163535, 0.0003006725, 6.4063543e-06, 0.0024786133, 0.9726193360794766
164,9.1879694e-05, 8.345618e-06, 7.816136e-05, 0.00018302021, 0.9932154107099588
165,9.2778886e-05, 1.9032359e-05, 7.449508e-05, 0.0001880987, 0.9956384783135449
166,9.185895e-05, 1.2974225e-05, 7.0595685e-05, 0.00018992058, 0.9920038769081657
167,0.00010180886, 5.3298987e-05, 1.9838688e-05, 0.00046866626, 0.9796462321298764
168,9.766587e-05, 2.8143892e-05, 8.298534e-05, 0.00028903005, 0.9960261691301188
169,0.00013427256, 4.8807553e-05, 9.109652e-05, 0.00019243889, 0.998255391325418
170,0.0001384839, 0.0001281694, 4.4703196e-05, 0.0008609299, 0.9862854373637024
171,9.5338044e-05, 1.6960337e-05, 8.211148e-05, 0.00019266439, 0.9935061788223891
172,0.00010421298, 5.5437267e-05, 6.256012e-05, 0.0006694901, 0.9808577659316695
173,0.00011537827, 0.00010944517, 1.0104671e-05, 0.0014901202, 0.9532832566028592
174,9.527548e-05, 2.9051043e-05, 7.694764e-05, 0.00028841203, 0.9953961715531864
175,9.331224e-05, 2.854572e-07, 9.109161e-05, 9.344996e-05, 0.9965107826508359
176,0.00011757991, 9.850567e-05, 7.8455535e-08, 0.0009164125, 0.9620062999757694
177,9.316867e-05, 8.096404e-07, 9.036832e-05, 9.361721e-05, 0.9973830869881269
178,0.00012660182, 0.00011040762, 5.912162e-08, 0.0008772667, 0.9237218318391083
179,0.00010098835, 4.3085613e-05, 6.908626e-05, 0.00038688182, 0.9889508117276472
180,0.00011098745, 0.000105898835, 4.573933e-05, 0.0010299337, 0.9842015992246184
181,0.00018160512, 0.00036029587, 5.0343965e-07, 0.004115289, 0.9035134480252
182,9.313942e-05, 9.884506e-07, 8.9530564e-05, 9.400426e-05, 0.9983038526774897
183,0.00010797435, 5.7763595e-05, 1.9675199e-05, 0.0005187026, 0.9732008723043373
184,9.97627e-05, 3.0572417e-05, 7.737942e-05, 0.0002908135, 0.9957354010176884
185,9.539088e-05, 2.6783226e-05, 6.976337e-05, 0.00027471597, 0.9932638720620305
186,9.397463e-05, 2.9042294e-05, 6.0803777e-05, 0.0002738006, 0.9889508117276472
187,9.353453e-05, 1.0375524e-06, 8.9897774e-05, 9.405113e-05, 0.9993215410709959
188,8.383138e-05, 4.744565e-06, 7.7932425e-05, 9.2128634e-05, 0.9987884661982069
189,9.4715055e-05, 2.4408926e-05, 4.819481e-05, 0.00018993038, 0.9915677247395203
190,0.00012496483, 8.110763e-05, 7.4391726e-05, 0.00038980224, 0.9974800096922705
191,0.00010149967, 4.913279e-05, 6.3824646e-06, 0.00052834844, 0.9707293433486794
192,0.00010245519, 6.30325e-05, 2.123196e-06, 0.0004817474, 0.9854131330264114
193,0.000163311, 0.00026061432, 6.625131e-07, 0.0051498623, 0.9357887085049673
194,9.485577e-05, 1.9711015e-05, 8.358462e-05, 0.00018873373, 0.9977707778047008
195,0.00018592631, 0.00020352108, 3.2470292e-05, 0.0012666105, 0.9748485582747759
196,0.00024517567, 0.00034085254, 2.1560623e-05, 0.0020751297, 0.9776108553428641
197,0.00013241013, 0.00013013133, 4.7290105e-06, 0.0011571791, 0.9492125030288345
198,9.759469e-05, 5.127901e-05, 1.4674084e-06, 0.00037944992, 0.9717470317421856
199,0.0001124836, 7.738319e-05, 4.59296e-05, 0.0005548446, 0.9880785073903562
200,9.2835966e-05, 3.1214444e-05, 1.6895721e-05, 0.0002896987, 0.9747516355706324
201,9.368568e-05, 1.8346012e-07, 9.3080285e-05, 9.3809416e-05, 0.9984007753816332
202,9.3459e-05, 3.427932e-07, 9.2169925e-05, 9.3708004e-05, 0.9977707778047008
203,0.000116009454, 8.469711e-05, 2.1552023e-07, 0.00061134977, 0.9819239156772473
204,0.00013171755, 0.00013180896, 4.3287674e-08, 0.00096272555, 0.9711170341652532
205,0.00011626639, 7.146051e-05, 8.376343e-06, 0.0004919875, 0.9821177610855343
206,9.342711e-05, 2.2214903e-05, 8.047417e-05, 0.00028484533, 0.9935061788223891
207,0.00010443176, 0.0001145966, 1.5376605e-05, 0.0018502754, 0.967821662224376
208,9.575391e-05, 2.0515532e-05, 8.115484e-05, 0.0001915784, 0.993360794766174
209,0.00019928448, 0.00027104365, 6.4739874e-07, 0.0026808353, 0.9516355706324207
210,9.2767215e-05, 2.2467073e-06, 8.662584e-05, 9.40054e-05, 0.9994184637751393
211,9.211298e-05, 1.9276874e-06, 8.7928594e-05, 9.394209e-05, 0.9993215410709959
212,0.000110695175, 7.8838966e-05, 5.1046885e-05, 0.00078094285, 0.9838623697601163
213,8.939783e-05, 2.2162152e-05, 4.3499796e-05, 0.00018856254, 0.9883208141507148
214,0.00011469336, 6.467214e-05, 6.992496e-05, 0.0005821943, 0.9864308214199177
215,0.00012358441, 0.00010102726, 1.0655543e-06, 0.0007625019, 0.9304579597770778
216,0.0002034443, 0.00035508067, 1.8120375e-08, 0.005269295, 0.9048219045311364
217,0.00012452423, 0.000119190096, 3.196244e-05, 0.0016002341, 0.9707778047007511
218,0.00018742023, 0.00021371458, 1.0240225e-06, 0.0017658016, 0.9748485582747759
219,9.425478e-05, 3.161666e-05, 5.0489434e-05, 0.0002877675, 0.9875938938696389
220,0.00012316724, 0.00010843533, 2.1186347e-06, 0.0012073291, 0.9649139811000726
221,0.00010345522, 4.880176e-05, 4.1303276e-05, 0.0003410322, 0.9940877150472498
222,0.00015831401, 0.0003306386, 1.3118498e-06, 0.0036237163, 0.9400533074872789
223,0.00010425638, 4.089841e-05, 7.334169e-05, 0.0002866692, 0.9920523382602374
224,0.00010436895, 5.773784e-05, 6.592542e-05, 0.00047147996, 0.9936031015265326
225,9.1972426e-05, 2.6265023e-05, 4.487615e-05, 0.00024680808, 0.9881754300944996
226,0.00011312667, 6.0379927e-05, 8.2383995e-05, 0.00045452683, 0.9883692755027865
227,0.00010711328, 6.974568e-05, 3.2753593e-05, 0.0006533749, 0.9804700751150958
228,0.00020220396, 0.0002723226, 9.2760865e-07, 0.002165092, 0.960310152653259
229,0.00017573718, 0.00030694195, 5.0784813e-08, 0.0049041878, 0.8667797431548341
230,0.00011271511, 3.9198443e-05, 9.2335686e-05, 0.0001927508, 0.9975284710443422
231,9.272253e-05, 1.9674262e-05, 7.014507e-05, 0.0001916954, 0.9976738551005573
232,9.314128e-05, 7.871608e-07, 9.066213e-05, 9.38016e-05, 0.9988853889023503
233,0.00014904924, 0.0001351464, 3.047865e-05, 0.00077817385, 0.989677732008723
234,0.00012478011, 7.725499e-05, 6.735697e-05, 0.0006663082, 0.9868185122364914
235,0.0001632699, 0.00021204236, 4.191201e-05, 0.00203628, 0.9859462078992004
236,9.366419e-05, 2.922727e-07, 9.312752e-05, 9.400435e-05, 0.9994184637751393
237,9.812669e-05, 3.461272e-05, 5.6786565e-05, 0.0002909687, 0.9925854131330264
238,0.000100890255, 5.423e-05, 2.3994106e-05, 0.00038691936, 0.9831839108311122
239,9.305966e-05, 1.6733201e-06, 8.587026e-05, 9.401357e-05, 0.9979161618609159
240,8.6300635e-05, 1.3782746e-05, 6.2385734e-05, 0.00017383228, 0.9970438575236249
241,9.220014e-05, 3.1635886e-06, 8.672159e-05, 9.40786e-05, 0.9998061545917131
242,9.517987e-05, 1.2825477e-05, 8.963616e-05, 0.00019185862, 0.9971892415798401
243,9.924681e-05, 2.4056204e-05, 8.838239e-05, 0.00019224797, 0.9992246183668524
244,0.00011677145, 0.00010180777, 1.659414e-06, 0.00077242753, 0.9725224133753332
245,0.0001062083, 6.0194146e-05, 4.303421e-05, 0.0006650005, 0.9790162345529441
246,9.3950446e-05, 1.7132825e-07, 9.34392e-05, 9.402277e-05, 0.9995153864792827
247,0.000114100745, 7.88837e-05, 1.8731953e-05, 0.0006722873, 0.9646232129876423
248,9.198661e-05, 1.9425808e-05, 6.889878e-05, 0.00018978072, 0.9921007996123092
249,9.417997e-05, 3.6609894e-05, 3.1638116e-05, 0.00024231631, 0.9952507874969712
250,0.00013959024, 0.00013573708, 2.9420737e-06, 0.0015928773, 0.966416283014296
251,0, 0, 0, 0, 1
252,9.069754e-05, 2.7034346e-06, 8.4036175e-05, 9.3679686e-05, 0.999127695662709
253,9.332683e-05, 3.0378894e-07, 9.189169e-05, 9.3523864e-05, 0.9968984734674098
254,9.1783455e-05, 2.2517845e-06, 8.4870815e-05, 9.387026e-05, 0.9986915434940635
255,0, 0, 0, 0, 1
256,9.223524e-05, 1.9175386e-06, 8.7412496e-05, 9.401434e-05, 0.9978192391567725
257,0, 0, 0, 0, 1
258,0.000106385494, 6.0660164e-05, 1.1153642e-05, 0.0006754554, 0.9784831596801551
259,0.00017543211, 0.00014181754, 5.23417e-05, 0.0007734927, 0.9948146353283257
260,0.00013155436, 0.00012445754, 3.288612e-07, 0.001148391, 0.9464986673128181
261,0.000105379, 6.639899e-05, 8.555324e-06, 0.0006600053, 0.974460867458202
262,9.381342e-05, 3.3568472e-08, 9.373474e-05, 9.3836956e-05, 0.9985461594378483
263,0.0001179155, 0.000112936614, 5.325834e-07, 0.0017915493, 0.9532832566028592
264,9.188141e-05, 2.7035176e-06, 8.390505e-05, 9.392976e-05, 0.9989823116064939
265,9.142761e-05, 1.41572245e-05, 6.602846e-05, 0.00018822546, 0.9903561909377272
266,0, 0, 0, 0, 1
267,9.175281e-05, 1.6552015e-06, 8.7350636e-05, 9.395154e-05, 0.9992730797189242
268,0.00026077707, 0.0003649355, 1.1883213e-06, 0.003101371, 0.9469832808335352
269,9.2225724e-05, 2.8519528e-06, 8.31946e-05, 9.381422e-05, 0.9984007753816332
270,0.00013732385, 8.5747546e-05, 5.578962e-05, 0.0004580005, 0.9957354010176884
271,9.368011e-05, 4.0613067e-08, 9.3530994e-05, 9.3707335e-05, 0.9978677005088442
272,0.00012328952, 0.00012991425, 2.3829949e-05, 0.002173109, 0.966610128422583
273,0.0001022718, 3.540395e-05, 8.7341774e-05, 0.0002865843, 0.9952507874969712
274,9.363897e-05, 4.902953e-07, 9.153654e-05, 9.381887e-05, 0.9984007753816332
275,0.00015008514, 0.000105163104, 5.3999564e-05, 0.0005466151, 0.9949600193845408
276,9.125793e-05, 1.6962502e-05, 7.731023e-05, 0.00018741799, 0.998255391325418
277,0.00020078526, 0.00031285288, 1.6804803e-07, 0.0049572005, 0.8815119941846378
278,0.00010255466, 2.8486207e-05, 9.124099e-05, 0.0001928942, 0.998933850254422
279,0.000108364446, 5.4560714e-05, 7.88701e-05, 0.00048201586, 0.9934092561182457
280,0.00022102927, 0.00035232937, 4.9300354e-08, 0.0031195253, 0.8908650351344802
281,0.00015457184, 0.00020457417, 1.4947245e-06, 0.002467208, 0.9330264114368791
282,0.00010282582, 3.9874296e-05, 7.928641e-05, 0.00038952453, 0.9894354252483645
283,0.00011228345, 3.9174312e-05, 8.974628e-05, 0.00019223866, 0.9967530894111946
284,9.3723414e-05, 1.8437694e-07, 9.3522416e-05, 9.400427e-05, 0.999660770535498
285,0.00013423299, 0.00018915995, 5.8169277e-08, 0.0018652411, 0.9555609401502302
286,9.180072e-05, 2.0811742e-06, 8.342732e-05, 9.369734e-05, 0.9977707778047008
287,9.350243e-05, 6.136252e-07, 9.217703e-05, 9.401394e-05, 0.999466925127211
288,0.00012082397, 0.00011043183, 6.340793e-06, 0.001171804, 0.9760116307244973
289,9.4223826e-05, 5.5004766e-05, 4.2846727e-06, 0.00037462197, 0.9772231645262903
290,9.2287504e-05, 1.761792e-06, 8.857236e-05, 9.390551e-05, 0.9988853889023503
291,0.00012619166, 6.5604356e-05, 9.231199e-05, 0.00029018606, 0.999127695662709
292,0.00012453704, 0.00011263901, 5.8351607e-06, 0.0009697398, 0.9535255633632178
293,9.673362e-05, 2.9310739e-05, 6.6006585e-05, 0.00019111882, 0.9967046280591229
294,0, 0, 0, 0, 1
295,9.4055285e-05, 1.0415758e-08, 9.4031995e-05, 9.405995e-05, 0.9997092318875697
296,0.0001130951, 8.688418e-05, 2.0983098e-06, 0.0009272108, 0.9565301671916646
297,9.396091e-05, 6.220742e-08, 9.374385e-05, 9.398549e-05, 0.9993215410709959
298,0.00011740373, 7.105766e-05, 6.7812856e-05, 0.00048328436, 0.9929731039496001
299,0.000165653, 0.00020450057, 2.0817308e-06, 0.0022346338, 0.9348679428156046
300,9.6314776e-05, 4.2983735e-05, 2.2422979e-05, 0.0003682844, 0.9888538890235038
301,9.422149e-05, 1.45599515e-05, 8.709976e-05, 0.00019118855, 0.9977707778047008
302,0.0001280104, 0.00012874363, 4.7186583e-07, 0.0013484879, 0.9154834019869155
303,0.000102997896, 6.860623e-05, 1.8347015e-05, 0.0009648686, 0.9615216864550521
304,9.247116e-05, 1.09062585e-05, 8.011804e-05, 0.00018166234, 0.993360794766174
305,0.00011802698, 8.300983e-05, 5.9215734e-05, 0.000963465, 0.9867215895323479
306,0.00013621837, 0.00015490898, 1.9150636e-06, 0.0014210917, 0.9635570632420645
307,9.308316e-05, 8.1512763e-07, 8.979193e-05, 9.356221e-05, 0.9970438575236249
308,0.00020618089, 0.00035770176, 9.7443255e-08, 0.004405938, 0.8718197237702932
309,0, 0, 0, 0, 1
